url	first_seen	posted_at	portal	title	company	status	score
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-adobe-4406211353	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer	Adobe	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-quadsci-ai-4407418903	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer	QuadSci.ai	added	
https://www.linkedin.com/jobs/view/data-scientist-at-superhuman-4405168436	2026-04-27	2026-04-27	linkedin	Data Scientist	Superhuman	added	
https://www.linkedin.com/jobs/view/forward-deployed-data-scientist-at-braze-4315374094	2026-04-27	2026-04-27	linkedin	Forward-Deployed Data Scientist	Braze	added	
https://www.linkedin.com/jobs/view/alternative-data-scientist-at-thurn-partners-4405106689	2026-04-27	2026-04-27	linkedin	Alternative Data Scientist	Thurn Partners	added	
https://www.linkedin.com/jobs/view/data-scientist-commercial-analytics-at-exxonmobil-4405270961	2026-04-27	2026-04-27	linkedin	Data Scientist, Commercial Analytics	ExxonMobil	added	
https://www.linkedin.com/jobs/view/data-scientist-at-firstpro-360-4405109365	2026-04-27	2026-04-27	linkedin	Data Scientist	firstPRO 360	added	
https://www.linkedin.com/jobs/view/data-scientist-at-hiddenlayer-4407495550	2026-04-27	2026-04-27	linkedin	Data Scientist	HiddenLayer	added	
https://www.linkedin.com/jobs/view/data-scientist-at-kikoff-4397777750	2026-04-27	2026-04-27	linkedin	Data Scientist	Kikoff	added	
https://www.linkedin.com/jobs/view/ai-ml-data-contributor-at-tsmg-holding-4407469306	2026-04-27	2026-04-27	linkedin	AI/ML Data Contributor	TSMG Holding	added	
https://www.linkedin.com/jobs/view/data-scientist-at-sundayy-4407194707	2026-04-27	2026-04-27	linkedin	Data Scientist	Sundayy	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-chatgpt-jobs-4404691865	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer	ChatGPT Jobs	added	
https://www.linkedin.com/jobs/view/data-scientist-at-visionary-innovative-technology-solutions-llc-4405133384	2026-04-27	2026-04-27	linkedin	Data Scientist	Visionary Innovative Technology Solutions LLC	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-shields-group-search-4393037857	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer	Shields Group Search	added	
https://www.linkedin.com/jobs/view/data-scientist-i-at-bank-of-america-4407136852	2026-04-27	2026-04-26	linkedin	Data Scientist I	Bank of America	added	
https://www.linkedin.com/jobs/view/machine-learning-research-engineer-at-optiver-4397910489	2026-04-27	2026-04-27	linkedin	Machine Learning Research Engineer	Optiver	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-graduate-cv-nlp-multimodal-llm-tiktok-trust-and-safety-2026-start-bs-ms-at-tiktok-4304863555	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer Graduate (CV/NLP/Multimodal LLM, TikTok Trust and Safety) - 2026 Start (BS/MS)	TikTok	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-3d-at-sundayy-4407189743	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer, 3D	Sundayy	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-agents-at-superhuman-4405152574	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer, Agents	Superhuman	added	
https://www.linkedin.com/jobs/view/data-scientist-at-talentally-4407471890	2026-04-27	2026-04-27	linkedin	Data Scientist	TalentAlly	added	
https://www.linkedin.com/jobs/view/product-data-scientist-at-clair-4407462328	2026-04-27	2026-04-27	linkedin	Product Data Scientist	Clair	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-signify-technology-4405117739	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer	Signify Technology	added	
https://www.linkedin.com/jobs/view/data-scientist-at-fetchjobs-co-4405990922	2026-04-27	2026-04-27	linkedin	Data Scientist	FetchJobs.co	added	
https://www.linkedin.com/jobs/view/mlops-engineer-machine-learning-platform-at-goldman-sachs-4406218018	2026-04-27	2026-04-27	linkedin	MLOps Engineer - Machine Learning Platform	Goldman Sachs	added	
https://www.linkedin.com/jobs/view/head-innovation-accelerator-data-science-at-genentech-4398022375	2026-04-27	2026-04-27	linkedin	Head, Innovation Accelerator Data Science	Genentech	added	
https://www.linkedin.com/jobs/view/machine-learning-researcher-at-kadence-4403844503	2026-04-27	2026-04-26	linkedin	Machine Learning Researcher	kadence	added	
https://www.linkedin.com/jobs/view/data-scientist-i-at-truist-4403788769	2026-04-27	2026-04-27	linkedin	Data Scientist I	Truist	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-early-career-at-jobright-ai-4405985880	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer - Early Career	Jobright.ai	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-agilegrid-solutions-4405152441	2026-04-27	2026-04-27	linkedin	Machine learning Engineer	AgileGrid Solutions	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-10a-labs-4402490285	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer	10a Labs	added	
https://www.linkedin.com/jobs/view/data-scientist-at-boeing-intelligence-analytics-4370435217	2026-04-27	2026-04-27	linkedin	Data Scientist	Boeing Intelligence &amp; Analytics	added	
https://www.linkedin.com/jobs/view/machine-learning-researcher-at-the-emerald-recruiting-group-4404670169	2026-04-27	2026-04-27	linkedin	Machine Learning Researcher	The Emerald Recruiting Group	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-fetchjobs-co-4405995853	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer	FetchJobs.co	added	
https://www.linkedin.com/jobs/view/associate-data-scientist-at-xcel-energy-4407456399	2026-04-27	2026-04-27	linkedin	Associate Data Scientist	Xcel Energy	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-python-pytorch-distributed-training-optimisation-gpu-hybrid-san-jose-ca-at-enigma-4405987340	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer &#124; Python &#124; Pytorch &#124; Distributed Training &#124; Optimisation &#124; GPU &#124; Hybrid, San Jose, CA	Enigma	added	
https://www.linkedin.com/jobs/view/ai-research-scientist-machine-learning-deep-learning-natural-language-processing-llm-hybrid-san-jose-ca-at-enigma-4405973991	2026-04-27	2026-04-27	linkedin	AI Research Scientist &#124; Machine Learning &#124; Deep Learning &#124; Natural Language Processing &#124; LLM &#124; Hybrid &#124; San Jose, CA	Enigma	added	
https://www.linkedin.com/jobs/view/ml-perception-software-engineer-at-applied-intuition-4019926250	2026-04-27	2026-04-27	linkedin	ML Perception Software Engineer	Applied Intuition	added	
https://www.linkedin.com/jobs/view/nlp-data-scientist-at-workhuman-4405991873	2026-04-27	2026-04-27	linkedin	NLP Data Scientist	Workhuman	added	
https://www.linkedin.com/jobs/view/applied-scientist-at-opendoor-4316050783	2026-04-27	2026-04-27	linkedin	Applied Scientist	Opendoor	added	
https://www.linkedin.com/jobs/view/data-engineer-l5-ads-at-netflix-4352412152	2026-04-27	2026-04-27	linkedin	Data Engineer (L5) - Ads	Netflix	added	
https://www.linkedin.com/jobs/view/data-engineer-at-sennos-4407171985	2026-04-27	2026-04-27	linkedin	Data Engineer	Sennos	added	
https://www.linkedin.com/jobs/view/data-engineer-at-intepros-4404644679	2026-04-27	2026-04-26	linkedin	Data Engineer	IntePros	added	
https://www.linkedin.com/jobs/view/data-engineer-at-loopback-health-4405160410	2026-04-27	2026-04-27	linkedin	Data Engineer	Loopback Health	added	
https://www.linkedin.com/jobs/view/data-engineer-at-southern-trust-insurance-company-4407131764	2026-04-27	2026-04-26	linkedin	Data Engineer	Southern Trust Insurance Company	added	
https://www.linkedin.com/jobs/view/data-engineer-at-sand-cherry-4405169264	2026-04-27	2026-04-27	linkedin	Data Engineer	Sand Cherry	added	
https://www.linkedin.com/jobs/view/data-engineer-at-whatnot-4324849197	2026-04-27	2026-04-27	linkedin	Data Engineer	Whatnot	added	
https://www.linkedin.com/jobs/view/data-engineer-i-at-esimplicity-4407435666	2026-04-27	2026-04-27	linkedin	Data Engineer I	eSimplicity	added	
https://www.linkedin.com/jobs/view/data-engineer-at-pierre-fabre-laboratories-4393054208	2026-04-27	2026-04-27	linkedin	Data Engineer	Pierre Fabre Laboratories	added	
https://www.linkedin.com/jobs/view/data-engineer-i-at-sundayy-4407189739	2026-04-27	2026-04-27	linkedin	Data Engineer I	Sundayy	added	
https://www.linkedin.com/jobs/view/data-engineer-business-intelligence-payments-at-temu-4405930976	2026-04-27	2026-04-26	linkedin	Data Engineer(Business Intelligence), Payments	Temu	added	
https://www.linkedin.com/jobs/view/data-engineer-at-aaratech-4405994270	2026-04-27	2026-04-27	linkedin	Data Engineer	AARATECH	added	
https://www.linkedin.com/jobs/view/analytics-engineer-at-samsung-electronics-america-4407448943	2026-04-27	2026-04-27	linkedin	Analytics Engineer	Samsung Electronics America	added	
https://www.linkedin.com/jobs/view/data-engineer-at-the-emerald-recruiting-group-4404670158	2026-04-27	2026-04-27	linkedin	Data Engineer	The Emerald Recruiting Group	added	
https://www.linkedin.com/jobs/view/junior-data-engineer-at-tech-consulting-4405988188	2026-04-27	2026-04-27	linkedin	Junior Data Engineer	Tech Consulting	added	
https://www.linkedin.com/jobs/view/data-engineer-at-bbr-partners-4405167117	2026-04-27	2026-04-27	linkedin	Data Engineer	BBR Partners	added	
https://www.linkedin.com/jobs/view/azure-data-engineer-at-baj-consulting-llc-4406210585	2026-04-27	2026-04-27	linkedin	Azure Data Engineer	BAJ Consulting LLC	added	
https://www.linkedin.com/jobs/view/data-engineer-at-oaktruss-group-4404838172	2026-04-27	2026-04-27	linkedin	Data Engineer	OakTruss Group	added	
https://www.linkedin.com/jobs/view/data-engineer-sql-at-agilegrid-solutions-4405151423	2026-04-27	2026-04-27	linkedin	Data Engineer -SQL	AgileGrid Solutions	added	
https://www.linkedin.com/jobs/view/junior-data-analyst-at-just-capital-4407497073	2026-04-27	2026-04-27	linkedin	Junior Data Analyst	Just Capital	added	
https://www.linkedin.com/jobs/view/data-engineer-python-data-modeling-at-novia-infotech-4405127655	2026-04-27	2026-04-27	linkedin	Data Engineer (Python & Data Modeling)	Novia Infotech	added	
https://www.linkedin.com/jobs/view/data-analyst-at-the-value-maximizer-4407434111	2026-04-27	2026-04-27	linkedin	Data Analyst	The Value Maximizer	added	
https://www.linkedin.com/jobs/view/data-engineer-at-vbeyond-corporation-4407463934	2026-04-27	2026-04-27	linkedin	Data Engineer	VBeyond Corporation	added	
https://www.linkedin.com/jobs/view/data-analyst-at-exxonmobil-4337073004	2026-04-27	2026-04-27	linkedin	Data Analyst	ExxonMobil	added	
https://www.linkedin.com/jobs/view/data-engineer-at-venteon-4405889149	2026-04-27	2026-04-27	linkedin	Data Engineer	Venteon	added	
https://www.linkedin.com/jobs/view/data-engineer-at-ttx-company-4407498005	2026-04-27	2026-04-27	linkedin	Data Engineer	TTX Company	added	
https://www.linkedin.com/jobs/view/data-engineer-at-oliver-james-4406211351	2026-04-27	2026-04-27	linkedin	Data Engineer	Oliver James	added	
https://www.linkedin.com/jobs/view/databricks-data-engineer-at-e-source-4405135836	2026-04-27	2026-04-27	linkedin	Databricks Data Engineer	E Source	added	
https://www.linkedin.com/jobs/view/data-engineer-%E2%80%93-development-analytics-bedford-ma-at-philips-4405945058	2026-04-27	2026-04-26	linkedin	Data Engineer – Development & Analytics (Bedford, MA)	Philips	added	
https://www.linkedin.com/jobs/view/entry-level-data-analyst-at-adf-medical-4407133739	2026-04-27	2026-04-26	linkedin	Entry Level - Data Analyst	ADF Medical	added	
https://www.linkedin.com/jobs/view/analytics-engineer-5-content-applied-science-and-analytics-at-netflix-4356972370	2026-04-27	2026-04-27	linkedin	Analytics Engineer 5 - Content Applied Science and Analytics	Netflix	added	
https://www.linkedin.com/jobs/view/databricks-data-engineer-at-centraprise-4405146972	2026-04-27	2026-04-27	linkedin	Databricks Data Engineer	Centraprise	added	
https://www.linkedin.com/jobs/view/jr-data-engineer-at-jobs-via-dice-4405988472	2026-04-27	2026-04-27	linkedin	Jr Data Engineer	Jobs via Dice	added	
https://www.linkedin.com/jobs/view/data-analyst-at-adf-medical-4407144651	2026-04-27	2026-04-26	linkedin	Data Analyst	ADF Medical	added	
https://www.linkedin.com/jobs/view/analytics-engineer-at-givebutter-4405157910	2026-04-27	2026-04-27	linkedin	Analytics Engineer	Givebutter	added	
https://www.linkedin.com/jobs/view/data-engineer-at-wall-street-consulting-services-llc-4403798007	2026-04-27	2026-04-27	linkedin	Data Engineer	Wall Street Consulting Services LLC	added	
https://www.linkedin.com/jobs/view/analytics-engineer-4407488277	2026-04-27	2026-04-27	linkedin	Analytics Engineer	LinkedIn	added	
https://www.linkedin.com/jobs/view/data-engineer-at-tata-consultancy-services-4406219025	2026-04-27	2026-04-27	linkedin	Data Engineer	Tata Consultancy Services	added	
https://www.linkedin.com/jobs/view/data-engineer-at-mckesson-4385883336	2026-04-27	2026-04-27	linkedin	Data Engineer	McKesson	added	
https://www.linkedin.com/jobs/view/data-analyst-at-cardless-4405159880	2026-04-27	2026-04-27	linkedin	Data Analyst	Cardless	added	
https://www.linkedin.com/jobs/view/data-engineer-ii-at-remotehunter-4405977578	2026-04-27	2026-04-27	linkedin	Data Engineer II	RemoteHunter	added	
https://www.linkedin.com/jobs/view/data-engineer-at-remotehunter-4405964737	2026-04-27	2026-04-27	linkedin	Data Engineer	RemoteHunter	added	
https://www.linkedin.com/jobs/view/data-analyst-healthcare-at-sundayy-4407184855	2026-04-27	2026-04-27	linkedin	Data Analyst, Healthcare	Sundayy	added	
https://www.linkedin.com/jobs/view/data-engineer-at-edgesource-corporation-4407436006	2026-04-27	2026-04-27	linkedin	Data Engineer	Edgesource Corporation	added	
https://www.linkedin.com/jobs/view/analytics-engineer-at-stellarmettle-placements-4402116991	2026-04-27	2026-04-27	linkedin	Analytics Engineer	StellarMettle Placements	added	
https://www.linkedin.com/jobs/view/ml-engineer-forward-deployed-at-prior-labs-4405160849	2026-04-27	2026-04-27	linkedin	ML Engineer, Forward Deployed	Prior Labs	added	
https://www.linkedin.com/jobs/view/hiring-for-founding-ai-ml-engineer-%24100k-300k-at-round1-jobs-4406206611	2026-04-27	2026-04-27	linkedin	Hiring for Founding AI/ML Engineer($100K-300K)	Round1 Jobs	added	
https://www.linkedin.com/jobs/view/ai-ml-engineer-at-sundayy-4407180875	2026-04-27	2026-04-27	linkedin	AI/ML Engineer	Sundayy	added	
https://www.linkedin.com/jobs/view/ai-engineer-at-ascend-learning-4385839093	2026-04-27	2026-04-27	linkedin	AI Engineer	Ascend Learning	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-capgemini-4407458684	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer	Capgemini	added	
https://www.linkedin.com/jobs/view/ai-engineer-data-science-at-future-secure-ai-4404316955	2026-04-27	2026-04-27	linkedin	AI Engineer, Data Science	Future Secure AI	added	
https://www.linkedin.com/jobs/view/ml-ai-software-engineer-c%2B%2B-metrics-frameworks-at-general-motors-4305256153	2026-04-27	2026-04-27	linkedin	ML / AI Software Engineer - C++ Metrics Frameworks	General Motors	added	
https://www.linkedin.com/jobs/view/ml-engineer-at-hyra-4407480681	2026-04-27	2026-04-27	linkedin	ML Engineer	Hyra	added	
https://www.linkedin.com/jobs/view/machine-learning-research-engineer-at-goliath-partners-4407442916	2026-04-27	2026-04-27	linkedin	Machine Learning/Research Engineer	Goliath Partners	added	
https://www.linkedin.com/jobs/view/ai-ml-engineer-at-micro1-4407438033	2026-04-27	2026-04-27	linkedin	AI/ML Engineer	micro1	added	
https://www.linkedin.com/jobs/view/machine-learning-scientist-scientific-reasoning-models-ai-for-drug-discovery-at-genentech-4398016570	2026-04-27	2026-04-27	linkedin	Machine Learning Scientist, Scientific Reasoning Models, AI for Drug Discovery	Genentech	added	
https://www.linkedin.com/jobs/view/data-scientist-early-career-at-jobright-ai-4405999687	2026-04-27	2026-04-27	linkedin	Data Scientist, Early Career	Jobright.ai	added	
https://www.linkedin.com/jobs/view/data-science-dev-ops-engineer-at-yale-new-haven-health-4407427621	2026-04-27	2026-04-27	linkedin	Data Science Dev/Ops Engineer	Yale New Haven Health	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-remotehunter-4405978693	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer	RemoteHunter	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-foundation-models-prescient-ai-for-drug-discovery-at-genentech-4398017582	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer, Foundation Models (Prescient / AI for Drug Discovery)	Genentech	added	
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-talentally-4407438650	2026-04-27	2026-04-27	linkedin	Machine Learning Engineer	TalentAlly	added	
https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-infinity-home-services-4405993822	2026-04-27	2026-04-27	linkedin	Business Intelligence Engineer	Infinity Home Services	added	
https://www.linkedin.com/jobs/view/data-engineer-%E2%80%93-starlink-growth-remote-at-apetan-consulting-llc-4407453368	2026-04-27	2026-04-27	linkedin	Data Engineer – Starlink Growth/Remote	Apetan Consulting LLC	added	
https://www.linkedin.com/jobs/view/analytics-engineer-at-crexi-4405127910	2026-04-27	2026-04-27	linkedin	Analytics Engineer	Crexi	added	
https://www.linkedin.com/jobs/view/data-analytics-engineer-at-remotehunter-4407196528	2026-04-27	2026-04-27	linkedin	Data & Analytics Engineer	RemoteHunter	Evaluated	
https://www.linkedin.com/jobs/view/analytics-engineer-at-ramsey-solutions-4407192540	2026-04-27	2026-04-27	linkedin	Analytics Engineer	Ramsey Solutions	added	
https://www.linkedin.com/jobs/view/ai-data-engineer-at-vysystems-4407430377	2026-04-27	2026-04-27	linkedin	AI Data Engineer	VySystems	added	
https://www.linkedin.com/jobs/view/enterprise-data-analytics-and-ai-developer-at-akkodis-4405126358	2026-04-27	2026-04-27	linkedin	Enterprise Data Analytics and AI Developer	Akkodis	added	
https://www.linkedin.com/jobs/view/data-engineer-analytics-data-architect-at-catalyze-labs-4405167945	2026-04-27	2026-04-27	linkedin	Data Engineer / Analytics Data Architect	Catalyze Labs	added	
https://www.linkedin.com/jobs/view/data-engineer-at-havi-4344982812	2026-04-27	2026-04-27	linkedin	Data Engineer	HAVI	added	
https://www.linkedin.com/jobs/view/ms-fabric-data-engineer-at-chui-data-analytics-4406218134	2026-04-27	2026-04-27	linkedin	MS Fabric Data Engineer	Chui Data Analytics	added	
https://www.linkedin.com/jobs/view/analytics-engineer-iii-at-remotehunter-4407188998	2026-04-27	2026-04-27	linkedin	Analytics Engineer III	RemoteHunter	added	
https://www.linkedin.com/jobs/view/data-engineer-at-capgemini-4407464358	2026-04-27	2026-04-27	linkedin	Data Engineer	Capgemini	added	
https://www.linkedin.com/jobs/view/learning-systems-data-engineer-at-openai-4404676040	2026-04-27	2026-04-26	linkedin	Learning Systems Data Engineer	OpenAI	added	
https://www.linkedin.com/jobs/view/data-analyst-at-motorad-ltd-4407478466	2026-04-27	2026-04-27	linkedin	Data Analyst	MotoRad Ltd.	added	
https://www.linkedin.com/jobs/view/data-analyst-at-aaratech-4405998150	2026-04-27	2026-04-27	linkedin	Data Analyst	AARATECH	added	
https://www.linkedin.com/jobs/view/applied-ai-engineer-at-quizlet-4405127346	2026-04-27	2026-04-27	linkedin	Applied AI Engineer	Quizlet	added	
https://www.linkedin.com/jobs/view/ai-engineer-at-hippocratic-ai-4333291067	2026-04-27	2026-04-27	linkedin	AI Engineer	Hippocratic AI	added	
https://www.linkedin.com/jobs/view/ai-engineer-at-talently-4402000623	2026-04-27	2026-04-26	linkedin	AI Engineer	Talently	added	
https://www.linkedin.com/jobs/view/ai-engineer-at-capgemini-4407472276	2026-04-27	2026-04-27	linkedin	AI Engineer	Capgemini	added	
https://www.linkedin.com/jobs/view/genai-engineer-google-cloud-ccai-at-saransh-inc-4407429368	2026-04-27	2026-04-27	linkedin	GenAI Engineer & Google Cloud CCAI	Saransh Inc	added	
https://www.linkedin.com/jobs/view/ai-engineer-at-jerotec-digital-recruitment-4407175946	2026-04-27	2026-04-27	linkedin	AI Engineer	JeroTec Digital Recruitment	added	
https://www.linkedin.com/jobs/view/applied-ai-engineer-at-rillet-4407175659	2026-04-27	2026-04-27	linkedin	Applied AI Engineer	Rillet	added	
https://www.linkedin.com/jobs/view/agentic-ai-engineer-python-at-beaconfire-inc-4402827411	2026-04-27	2026-04-27	linkedin	Agentic AI Engineer (Python)	BeaconFire Inc.	added	
https://www.linkedin.com/jobs/view/applied-ai-engineer-at-reveille-technologies-inc-4405996353	2026-04-27	2026-04-27	linkedin	Applied AI engineer	Reveille Technologies,Inc	added	
https://www.linkedin.com/jobs/view/ai-engineer-entry-level-at-jobright-ai-4406205593	2026-04-27	2026-04-27	linkedin	AI Engineer, Entry Level	Jobright.ai	added	
https://www.linkedin.com/jobs/view/applied-ai-engineer-product-gtm-at-initialized-capital-4406216208	2026-04-27	2026-04-27	linkedin	Applied AI Engineer, Product & GTM	Initialized Capital	added	
https://www.linkedin.com/jobs/view/remote-artificial-intelligence-machine-learning-engineer-first-2-5-days-onsite-in-annapolis-md-at-booker-dimaio-4405153815	2026-04-27	2026-04-27	linkedin	Remote Artificial Intelligence & Machine Learning Engineer (First 2-5 days onsite in Annapolis, MD)	Booker DiMaio	added	
https://www.linkedin.com/jobs/view/ai-ml-software-developer-at-maximus-4407475101	2026-04-27	2026-04-27	linkedin	AI/ML Software Developer	Maximus	added	
https://www.linkedin.com/jobs/view/applied-ai-engineer-5537-at-nextpath-workforce-solutions-4405965125	2026-04-27	2026-04-27	linkedin	Applied AI Engineer (5537)	NextPath Workforce Solutions	added	
https://www.linkedin.com/jobs/view/ai-engineer-iii-agentic-ai-at-american-express-4406210759	2026-04-27	2026-04-27	linkedin	AI Engineer III - Agentic AI	American Express	added	
https://www.linkedin.com/jobs/view/data-analyst-data-visualization-at-hackajob-4405929907	2026-04-27	2026-04-26	linkedin	Data Analyst - Data Visualization	hackajob	added	
https://www.linkedin.com/jobs/view/data-analyst-at-haystack-4405966758	2026-04-27	2026-04-27	linkedin	Data Analyst	Haystack	added	
https://www.linkedin.com/jobs/view/data-analyst-at-denver-metro-chamber-leadership-foundation-4404666770	2026-04-27	2026-04-27	linkedin	Data Analyst	Denver Metro Chamber Leadership Foundation	added	
https://www.linkedin.com/jobs/view/data-analyst-at-lancer-worldwide-4405141606	2026-04-27	2026-04-27	linkedin	Data Analyst	Lancer Worldwide	added	
https://www.linkedin.com/jobs/view/data-analyst-at-partners-cooperative-inc-4407448288	2026-04-27	2026-04-27	linkedin	Data Analyst	Partners Cooperative, Inc.	added	
https://www.linkedin.com/jobs/view/data-analyst-at-context-analytics-a-bridgewise-company-4406200960	2026-04-27	2026-04-27	linkedin	Data Analyst	Context Analytics &#124; A BridgeWise Company	added	
https://www.linkedin.com/jobs/view/data-analyst-ii-at-modea-4407487621	2026-04-27	2026-04-27	linkedin	Data Analyst II	Modea	added	
https://www.linkedin.com/jobs/view/sql-data-analyst-at-it-america-inc-4407446164	2026-04-27	2026-04-27	linkedin	SQL Data Analyst	IT America Inc	added	
https://www.linkedin.com/jobs/view/data-analyst-at-stand8-technology-consulting-4400543662	2026-04-27	2026-04-27	linkedin	Data Analyst	Stand8 Technology Consulting	added	
https://www.linkedin.com/jobs/view/data-analyst-at-experins-4406225067	2026-04-27	2026-04-27	linkedin	Data Analyst	ExperINS	added	
https://www.linkedin.com/jobs/view/business-and-data-analyst-at-wissen-technology-4407477475	2026-04-27	2026-04-27	linkedin	Business and Data Analyst	Wissen Technology	added	
https://www.linkedin.com/jobs/view/data-analyst-intern-remote-usa-entry-level-sql-excel-at-resumai-solutions-4407192840	2026-04-27	2026-04-27	linkedin	Data Analyst Intern (Remote, USA &#124; Entry-Level &#124; SQL/Excel)	Resumai Solutions	added	
https://www.linkedin.com/jobs/view/data-analyst-at-onemagnify-4404654590	2026-04-27	2026-04-27	linkedin	Data Analyst	OneMagnify	added	
https://www.linkedin.com/jobs/view/data-analyst-at-atc-4405995689	2026-04-27	2026-04-27	linkedin	Data Analyst	ATC	added	
https://www.linkedin.com/jobs/view/data-analyst-at-wandata-tech-4405141093	2026-04-27	2026-04-27	linkedin	Data Analyst	Wandata Tech	added	
https://www.linkedin.com/jobs/view/data-analyst-at-similarweb-4407449397	2026-04-27	2026-04-27	linkedin	Data Analyst	Similarweb	added	
https://www.linkedin.com/jobs/view/data-analyst-at-netrolynx-ai-4407461980	2026-04-27	2026-04-27	linkedin	Data Analyst	Netrolynx AI	added	
https://www.linkedin.com/jobs/view/data-analyst-at-sundayy-4407191696	2026-04-27	2026-04-27	linkedin	Data Analyst	Sundayy	added	
https://www.linkedin.com/jobs/view/data-analyst-at-firstenergy-4405151090	2026-04-27	2026-04-27	linkedin	Data Analyst	FirstEnergy	added	
https://www.linkedin.com/jobs/view/data-analyst-at-talentally-4407435856	2026-04-27	2026-04-27	linkedin	Data Analyst	TalentAlly	added	
https://www.linkedin.com/jobs/view/data-analyst-at-manha-tech-solutions-llc-4406205753	2026-04-27	2026-04-27	linkedin	Data Analyst	Manha Tech Solutions LLC	added	
https://www.linkedin.com/jobs/view/data-analyst-at-remotehunter-4407189564	2026-04-27	2026-04-27	linkedin	Data Analyst	RemoteHunter	added	
https://www.linkedin.com/jobs/view/data-analyst-wealth-management-at-incedo-inc-4407439465	2026-04-27	2026-04-27	linkedin	Data Analyst - Wealth Management	Incedo Inc.	added	
https://www.linkedin.com/jobs/view/data-analyst-new-grad-at-jobright-ai-4406200386	2026-04-27	2026-04-27	linkedin	Data Analyst, New Grad	Jobright.ai	Evaluated	
https://www.linkedin.com/jobs/view/data-analyst-ii-at-core-main-4397716602	2026-04-27	2026-04-27	linkedin	Data Analyst II	Core &amp; Main	added	
https://www.linkedin.com/jobs/view/business-intelligence-intern-at-sotalent-4405127287	2026-04-27	2026-04-27	linkedin	Business Intelligence Intern	SoTalent	added	
https://www.linkedin.com/jobs/view/associate-operations-data-analytics-at-jobgether-4405110049	2026-04-27	2026-04-27	linkedin	Associate, Operations Data Analytics	Jobgether	added	
https://www.linkedin.com/jobs/view/data-analyst-operational-support-at-rollins-inc-4406211534	2026-04-27	2026-04-27	linkedin	Data Analyst, Operational Support	Rollins, Inc.	added	
https://www.linkedin.com/jobs/view/jr-data-analyst-at-jobs-via-dice-4406204093	2026-04-27	2026-04-27	linkedin	Jr Data Analyst	Jobs via Dice	added	
https://www.linkedin.com/jobs/view/data-analyst-i-%E2%80%93-branch-operations-inventory-analytics-at-nova-infotek-4406220486	2026-04-27	2026-04-27	linkedin	Data Analyst I – Branch Operations & Inventory Analytics	Nova Infotek	added	
https://www.linkedin.com/jobs/view/data-analyst-at-brio-water-technology-4407481282	2026-04-27	2026-04-27	linkedin	Data Analyst	Brio Water Technology	added	
https://www.linkedin.com/jobs/view/business-data-analyst-at-software-guidance-assistance-inc-sga-inc-4405987497	2026-04-27	2026-04-27	linkedin	Business Data Analyst	Software Guidance &amp; Assistance, Inc. (SGA, Inc.)	added	
https://www.linkedin.com/jobs/view/market-data-analyst-%E2%80%93-global-hedge-fund-%E2%80%93-up-to-%24300k-tc-package-at-mondrian-alpha-4405101220	2026-04-27	2026-04-27	linkedin	Market Data Analyst – Global Hedge Fund – Up to $300K TC Package	Mondrian Alpha	added	
https://www.linkedin.com/jobs/view/power-bi-data-analyst-at-intellibee-inc-4405135916	2026-04-27	2026-04-27	linkedin	Power BI Data Analyst	Intellibee Inc	added	
https://www.linkedin.com/jobs/view/data-analyst-ii-at-buyers-edge-platform-4405167736	2026-04-27	2026-04-27	linkedin	Data Analyst II	Buyers Edge Platform	added	
